-5.0,3.5253200856853075
-4.95,4.248423271651448
-4.9,5.361574693713585
-4.85,7.289845839734247
-4.8,11.42870420471101
-4.75,26.59422195501837
-4.7,-80.71895755915376
-4.65,-16.03887448399173
-4.6,-8.916428611540967
-4.55,-6.185201649102428
-4.5,-4.743927548402082
-4.45,-3.8552209880162005
-4.4,-3.2538010010884535
-4.35,-2.820802338776413
-4.3,-2.495015133563613
-4.25,-2.2417127189340844
-4.2,-2.039730601334667
-4.15,-1.8754380692764199
-4.1,-1.7396630846519527
-4.05,-1.6260099767709233
-4.0,-1.5298856564300531
-3.95,-1.4479090889193793
-3.9,-1.377538916784155
-3.8499999999999996,-1.3168307070666454
-3.8,-1.264274109965798
-3.75,-1.2186808803648213
-3.7,-1.1791061933800906
-3.65,-1.1447923027921643
-3.5999999999999996,-1.1151275324355288
-3.55,-1.0896160067830327
-3.5,-1.0678550471902923
-3.45,-1.0495181396429507
-3.4,-1.034342024710611
-3.3499999999999996,-1.0221168938759233
-3.3,-1.0126789737594761
-3.25,-1.0059049881557287
-3.2,-1.0017081369947836
-3.15,-1.0000353428029394
-3.0999999999999996,-1.0008655983584493
-3.05,-1.0042093195771393
-3.0,-1.0101086659191962
-2.9499999999999997,-1.0186388468458636
-2.9,-1.0299104903786074
-2.85,-1.0440732145894007
-2.8,-1.06132062130251
-2.75,-1.081897031880626
-2.6999999999999997,-1.1061064195285328
-2.65,-1.1343241783657068
-2.5999999999999996,-1.1670126327011352
-2.55,-1.20474157093665
-2.5,-1.2482156514695526
-2.4499999999999997,-1.2983113769348693
-2.4,-1.3561276410747773
-2.3499999999999996,-1.4230559143593033
-2.3,-1.500879467460505
-2.25,-1.5919165717911479
-2.1999999999999997,-1.6992321181046195
-2.15,-1.8269589759158322
-2.0999999999999996,-1.980801655945669
-2.05,-2.1688554076059647
-2.0,-2.4029979617075723
-1.9499999999999997,-2.701382446911138
-1.9,-3.0932022016617027
-1.8499999999999996,-3.6285754358862583
-1.7999999999999998,-4.4013678718441005
-1.75,-5.61022232079377
-1.6999999999999997,-7.761293996038317
-1.65,-12.638887341636027
-1.5999999999999996,-34.24713560992842
-1.5499999999999998,48.0888810174962
-1.5,14.136832902975447
-1.4499999999999997,8.29856446661005
-1.4,5.883490084827667
-1.3499999999999996,4.566070622145521
-1.2999999999999998,3.738334127055395
-1.25,3.171357693761729
-1.1999999999999997,2.759703601328803
-1.15,2.44805568032861
-1.0999999999999996,2.204604388716671
-1.0499999999999998,2.0097632373044614
-1.0,1.850815717680797
-0.9500000000000002,1.7191491692179548
-0.8999999999999995,1.6087258104660258
-0.8499999999999996,1.515190207863683
-0.7999999999999998,1.435324199672236
-0.75,1.3667011246722247
-0.7000000000000002,1.3074592597335937
-0.6499999999999995,1.256149166485706
-0.5999999999999996,1.2116283145123934
-0.5499999999999998,1.1729867870360473
-0.5,1.1394939273245568
-0.4500000000000002,1.1105594069737295
-0.39999999999999947,1.0857044283832389
-0.34999999999999964,1.0645401833834949
-0.2999999999999998,1.0467516015380856
-0.25,1.0320850239843857
-0.1999999999999993,1.0203388449411914
-0.14999999999999947,1.0113564426736639
-0.09999999999999964,1.0050209184004553
-0.04999999999999982,1.0012513034084611
0.0,1.0
0.05000000000000071,1.0012513034084614
0.10000000000000053,1.0050209184004555
0.15000000000000036,1.011356442673664
0.20000000000000018,1.0203388449411916
0.25,1.0320850239843857
0.3000000000000007,1.046751601538086
0.35000000000000053,1.0645401833834953
0.40000000000000036,1.0857044283832393
0.4500000000000002,1.1105594069737295
0.5,1.1394939273245568
0.5500000000000007,1.1729867870360482
0.6000000000000005,1.211628314512394
0.6500000000000004,1.256149166485707
0.7000000000000002,1.3074592597335937
0.75,1.3667011246722247
0.8000000000000007,1.4353241996722375
0.8500000000000005,1.5151902078636847
0.9000000000000004,1.6087258104660276
0.9500000000000002,1.7191491692179548
1.0,1.850815717680797
1.0500000000000007,2.009763237304465
1.1000000000000005,2.204604388716675
1.1500000000000004,2.448055680328613
1.2000000000000002,2.7597036013288068
1.25,3.171357693761729
1.3000000000000007,3.7383341270554062
1.3500000000000005,4.566070622145537
1.4000000000000004,5.883490084827686
1.4500000000000002,8.29856446661009
1.5,14.136832902975447
1.5500000000000007,48.08888101749774
1.6000000000000005,-34.2471356099279
1.6500000000000004,-12.638887341635956
1.7000000000000002,-7.76129399603829
1.75,-5.61022232079377
1.8000000000000007,-4.401367871844087
1.8500000000000005,-3.6285754358862436
1.9000000000000004,-3.0932022016616987
1.9500000000000002,-2.701382446911135
2.0,-2.4029979617075723
2.0500000000000007,-2.1688554076059603
2.1000000000000005,-1.9808016559456654
2.1500000000000004,-1.8269589759158313
2.2,-1.6992321181046195
2.25,-1.5919165717911479
2.3000000000000007,-1.500879467460503
2.3500000000000005,-1.4230559143593007
2.4000000000000004,-1.3561276410747765
2.45,-1.2983113769348693
2.5,-1.2482156514695526
2.5500000000000007,-1.20474157093665
2.6000000000000005,-1.1670126327011352
2.6500000000000004,-1.1343241783657068
2.7,-1.1061064195285322
2.75,-1.081897031880626
2.8000000000000007,-1.06132062130251
2.8500000000000005,-1.0440732145894003
2.9000000000000004,-1.029910490378607
2.95,-1.0186388468458636
3.0,-1.0101086659191962
3.0500000000000007,-1.0042093195771393
3.0999999999999996,-1.0008655983584493
3.1500000000000004,-1.0000353428029403
3.200000000000001,-1.0017081369947836
3.25,-1.0059049881557287
3.3000000000000007,-1.0126789737594761
3.3499999999999996,-1.0221168938759233
3.4000000000000004,-1.034342024710611
3.450000000000001,-1.0495181396429507
3.5,-1.0678550471902923
3.5500000000000007,-1.089616006783034
3.5999999999999996,-1.1151275324355288
3.6500000000000004,-1.1447923027921638
3.700000000000001,-1.1791061933800917
3.75,-1.2186808803648213
3.8000000000000007,-1.2642741099657993
3.8499999999999996,-1.3168307070666454
3.9000000000000004,-1.3775389167841552
3.950000000000001,-1.4479090889193802
4.0,-1.5298856564300531
4.050000000000001,-1.6260099767709255
4.1,-1.7396630846519527
4.15,-1.8754380692764199
4.200000000000001,-2.0397306013346688
4.25,-2.2417127189340844
4.300000000000001,-2.495015133563613
4.35,-2.820802338776413
4.4,-3.2538010010884535
4.450000000000001,-3.855220988016214
4.5,-4.743927548402082
4.550000000000001,-6.185201649102453
4.600000000000001,-8.916428611541003
4.65,-16.03887448399173
4.700000000000001,-80.71895755916245
4.75,26.59422195501837
4.800000000000001,11.428704204710806
4.850000000000001,7.289845839734135
4.9,5.361574693713585
4.950000000000001,4.248423271651434
